"","Subject","Gender","Age","Handedness","First_Language","Matching","Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"5079",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Circle","Star","Diamond","Top","n",0.8,1,800,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5080",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Circle","Star","Diamond","Top","n",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5081",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Circle","Star","Diamond","Bottom","n",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5082",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Circle","Star","Diamond","Top","m",0.817,0,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5083",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Circle","Star","Diamond","Top","n",1.117,1,1117,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5084",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Circle","Star","Diamond","Top","n",1.067,1,1067,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5085",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Circle","Star","Diamond","Bottom","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5086",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Circle","Star","Diamond","Top","n",0.767,1,767,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5087",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Circle","Star","Diamond","Bottom","n",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5088",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Circle","Star","Diamond","Bottom","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5089",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Circle","Star","Diamond","Bottom","n",1.167,1,1167,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5090",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Circle","Star","Diamond","Bottom","n",0.917,1,917,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5091",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Circle","Star","Diamond","Top","n",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5092",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Circle","Star","Diamond","Bottom","n",1.417,1,1417,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5093",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Circle","Star","Diamond","Top","n",1,1,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5094",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Circle","Star","Diamond","Bottom","n",1.084,1,1084,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5095",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Circle","Star","Diamond","Bottom","n",1.1,1,1100,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5096",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Circle","Star","Diamond","Bottom","n",1.367,1,1367,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5097",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Circle","Star","Diamond","Top","n",0.767,1,767,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5098",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Circle","Star","Diamond","Top","n",0.917,1,917,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5099",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Circle","Star","Diamond","Top","n",0.834,1,834,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5100",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Circle","Star","Diamond","Bottom","m",1,0,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5101",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Circle","Star","Diamond","Bottom","n",0.784,1,784,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5102",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Circle","Star","Diamond","Top","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5103",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Circle","Star","Diamond","Bottom","n",0.934,1,934,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5104",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Circle","Star","Diamond","Top","n",0.917,1,917,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5105",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Circle","Star","Diamond","Bottom","n",0.733,1,733,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5106",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Circle","Star","Diamond","Top","n",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5107",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Circle","Star","Diamond","Bottom","n",0.917,1,917,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5108",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Circle","Star","Diamond","Top","n",0.733,1,733,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5109",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","Self","Triangle","Circle","Star","Diamond","Top","n",0.883,1,883,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5110",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Circle","Star","Diamond","Top","n",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5111",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","They","Triangle","Circle","Star","Diamond","Bottom","n",0.734,1,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5112",17,"Female",23,"r","h","Mismatch","You","EXPERIMENT","You","We","Triangle","Circle","Star","Diamond","Bottom","n",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5113",18,"Female",23,"r","h","Match","Self","TRAINING","Self","Self","Star","Diamond","Triangle","Circle","Top","n",1.3,1,1300,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5114",18,"Female",23,"r","h","Match","Self","TRAINING","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.984,1,984,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5115",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5116",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5117",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5118",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.617,1,617,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5119",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.884,1,884,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5120",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5121",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5122",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.783,1,783,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5123",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.617,1,617,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5124",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.55,1,550,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5125",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5126",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5127",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5128",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5129",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5130",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.633,1,633,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5131",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.5,1,500,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5132",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5133",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5134",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5135",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5136",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","m",0.734,0,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5137",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","m",0.634,0,634,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5138",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5139",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.567,1,567,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5140",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5141",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.717,1,717,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5142",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.683,1,683,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5143",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.917,1,917,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5144",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.683,1,683,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5145",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.783,1,783,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5146",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5147",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5148",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.8,1,800,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5149",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Bottom","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5150",18,"Female",23,"r","h","Match","Self","EXPERIMENT","Self","Self","Star","Diamond","Triangle","Circle","Top","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5151",18,"Female",23,"r","h","Match","They","TRAINING","They","They","Star","Diamond","Triangle","Circle","Bottom","n",1.433,1,1433,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5152",18,"Female",23,"r","h","Match","They","TRAINING","They","They","Star","Diamond","Triangle","Circle","Top","m",1.483,0,1483,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5153",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","m",0.867,0,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5154",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","m",0.85,0,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5155",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",0.6,1,600,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5156",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",1.117,1,1117,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5157",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","m",1.167,0,1167,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5158",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","m",0.667,0,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5159",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",0.783,1,783,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5160",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",0.55,1,550,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5161",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5162",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","m",0.65,0,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5163",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",0.733,1,733,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5164",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",0.584,1,584,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5165",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","m",0.65,0,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5166",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",1,1,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5167",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5168",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","n",1.167,1,1167,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5169",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Bottom","m",0.584,0,584,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5170",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",0.833,1,833,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5171",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","m",0.733,0,733,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"5172",18,"Female",23,"r","h","Match","They","EXPERIMENT","They","They","Star","Diamond","Triangle","Circle","Top","n",0.533,1,533,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
